Event_ID,Event_DateTime,Attack_Type_ID,Source_IP_ID,Country_ID,Severity_ID,System_ID,Packets,Bytes_Transferred,Detection_Time_Min,Response_Time_Min,Status
E003461,2024-03-01,AT01,IP0018,C08,S4,SYS02,40855,2903777,8,36,Mitigated
E003462,2023-11-19,AT01,IP0195,C01,S2,SYS06,13079,1733751,14,37,Escalated
E003463,2024-12-30,AT02,IP0200,C08,S1,SYS02,40862,2586973,13,22,Mitigated
E003464,2023-12-12,AT01,IP0130,C06,S4,SYS07,12582,1223124,8,50,Escalated
E003465,2024-02-28,AT05,IP0058,C08,S4,SYS01,43783,4479952,8,29,Escalated
E003466,2024-03-23,AT01,IP0036,C08,S4,SYS07,25377,7361196,1,8,Mitigated
E003467,2023-11-13,AT02,IP0209,C01,S2,SYS02,26653,5559868,12,54,Mitigated
E003468,2024-12-25,AT05,IP0068,C03,S2,SYS03,31790,8628580,13,63,Mitigated
E003469,2023-07-17,AT01,IP0074,C06,S2,SYS02,18891,9383680,14,36,Mitigated
E003470,2023-09-03,AT08,IP0043,C03,S2,SYS06,42964,3245523,7,31,Escalated
E003471,2023-10-29,AT05,IP0157,C08,S3,SYS07,48374,1453975,8,61,Resolved
E003472,2023-05-01,AT07,IP0012,C04,S2,SYS06,48077,7428489,14,40,Mitigated
E003473,2024-04-23,AT02,IP0162,C02,S3,SYS02,41326,236365,4,17,Mitigated
E003474,2023-04-29,AT02,IP0239,C05,S1,SYS06,33384,9371569,11,53,Escalated
E003475,2024-08-17,AT01,IP0069,C05,S5,SYS03,44130,6348960,12,70,Escalated
E003476,2024-02-22,AT02,IP0058,C07,S3,SYS01,10760,7250684,11,31,Mitigated
E003477,2024-07-07,AT01,IP0057,C06,S3,SYS05,6915,6728251,3,19,Escalated
E003478,2024-09-23,AT08,IP0221,C07,S1,SYS07,19814,1546585,7,48,Escalated
E003479,2023-07-24,AT01,IP0275,C07,S3,SYS03,6262,2206471,1,38,Resolved
E003480,2023-05-06,AT03,IP0264,C07,S4,SYS02,33760,5632022,11,61,Mitigated
E003481,2024-09-25,AT02,IP0005,C05,S5,SYS03,17651,7853653,13,68,Resolved
E003482,2024-06-29,AT01,IP0119,C08,S3,SYS07,42659,6476899,3,43,Escalated
E003483,2023-11-20,AT03,IP0290,C02,S1,SYS05,19436,5859832,3,45,Mitigated
E003484,2023-10-13,AT02,IP0291,C03,S3,SYS01,43236,6813960,9,48,Resolved
E003485,2023-08-10,AT01,IP0293,C04,S1,SYS04,6250,7846512,13,29,Escalated
E003486,2023-09-27,AT09,IP0102,C06,S3,SYS02,12928,1467089,5,21,Resolved
E003487,2024-11-01,AT03,IP0139,C08,S3,SYS01,38095,4822408,4,18,Escalated
E003488,2023-10-21,AT01,IP0271,C07,S2,SYS03,16573,2109414,3,20,Resolved
E003489,2024-03-29,AT02,IP0005,C03,S1,SYS01,18157,5090058,12,37,Mitigated
E003490,2024-04-12,AT01,IP0076,C01,S4,SYS03,40867,4026719,1,56,Resolved
E003491,2024-09-12,AT01,IP0112,C01,S2,SYS01,35420,6237364,9,57,Mitigated
E003492,2024-06-07,AT01,IP0128,C05,S3,SYS06,18850,2203884,8,39,Escalated
E003493,2024-12-13,AT10,IP0057,C01,S3,SYS01,43822,8455803,2,35,Escalated
E003494,2023-01-06,AT03,IP0291,C02,S4,SYS01,16311,824629,5,38,Resolved
E003495,2024-10-16,AT01,IP0012,C02,S4,SYS04,44579,9716770,4,38,Escalated
E003496,2024-12-09,AT05,IP0121,C03,S3,SYS06,39563,9979360,13,49,Resolved
E003497,2024-02-04,AT01,IP0298,C08,S3,SYS06,33090,4270076,12,29,Escalated
E003498,2023-02-20,AT04,IP0278,C06,S2,SYS03,11214,3153569,9,44,Escalated
E003499,2024-04-20,AT10,IP0281,C07,S5,SYS04,30734,3788626,1,55,Resolved
E003500,2023-12-03,AT02,IP0012,C05,S1,SYS06,33875,9036122,8,67,Mitigated
E003501,2023-08-27,AT01,IP0050,C04,S1,SYS04,38755,3632099,14,27,Mitigated
E003502,2023-03-03,AT08,IP0044,C06,S3,SYS01,28434,1084766,7,28,Escalated
E003503,2024-06-04,AT04,IP0133,C06,S3,SYS05,19268,7703083,2,28,Mitigated
E003504,2024-03-03,AT05,IP0159,C03,S5,SYS01,18764,5760505,9,56,Mitigated
E003505,2024-12-22,AT04,IP0007,C02,S4,SYS03,40223,9116408,7,40,Mitigated
E003506,2024-12-05,AT01,IP0212,C07,S2,SYS01,8365,3664780,13,22,Resolved
E003507,2023-07-01,AT01,IP0129,C05,S5,SYS05,10951,3523047,11,47,Escalated
E003508,2024-01-26,AT01,IP0227,C03,S3,SYS06,15094,2023625,4,42,Mitigated
E003509,2024-05-25,AT01,IP0137,C01,S3,SYS07,28060,2324462,8,14,Mitigated
E003510,2023-03-16,AT05,IP0047,C03,S3,SYS02,41612,4304789,13,23,Escalated
E003511,2023-11-01,AT01,IP0148,C01,S3,SYS02,45719,2697192,3,50,Resolved
E003512,2024-09-12,AT01,IP0257,C02,S3,SYS04,24565,6484609,3,26,Resolved
E003513,2023-01-05,AT04,IP0240,C04,S5,SYS07,49233,1627699,7,21,Resolved
E003514,2024-11-14,AT04,IP0160,C03,S2,SYS02,24124,9353293,1,11,Resolved
E003515,2023-02-09,AT10,IP0151,C02,S1,SYS02,42669,5223650,11,17,Escalated
E003516,2023-02-04,AT01,IP0072,C06,S4,SYS01,7082,7040622,4,21,Escalated
E003517,2024-12-10,AT01,IP0036,C03,S3,SYS07,25970,4601757,13,39,Escalated
E003518,2024-05-06,AT09,IP0010,C05,S2,SYS06,25180,3554207,1,10,Resolved
E003519,2024-04-05,AT01,IP0238,C03,S1,SYS02,38268,6064791,8,43,Mitigated
E003520,2023-05-23,AT01,IP0028,C02,S3,SYS02,41731,4404855,14,60,Escalated
E003521,2023-02-27,AT01,IP0045,C01,S1,SYS01,37161,220469,3,48,Escalated
E003522,2024-02-23,AT07,IP0103,C03,S5,SYS05,10338,2519657,4,59,Escalated
E003523,2023-08-25,AT10,IP0036,C06,S3,SYS01,26400,807593,13,48,Mitigated
E003524,2024-03-16,AT01,IP0273,C06,S5,SYS01,24332,3628771,10,40,Resolved
E003525,2024-02-28,AT05,IP0167,C04,S3,SYS07,38808,1751210,7,45,Escalated
E003526,2023-10-25,AT08,IP0160,C07,S4,SYS06,45327,4444955,5,59,Mitigated
E003527,2023-07-07,AT09,IP0091,C03,S2,SYS04,13947,7580637,12,49,Resolved
E003528,2024-08-15,AT10,IP0154,C07,S4,SYS07,20193,2846908,9,34,Mitigated
E003529,2024-05-20,AT01,IP0122,C01,S1,SYS03,12012,9552397,6,45,Resolved
E003530,2024-01-20,AT05,IP0105,C05,S4,SYS04,35124,3043772,12,61,Mitigated
E003531,2023-02-28,AT01,IP0216,C02,S2,SYS04,35266,3495214,1,29,Resolved
E003532,2024-12-25,AT03,IP0163,C02,S2,SYS06,14515,5541619,6,42,Escalated
E003533,2023-04-18,AT01,IP0094,C07,S3,SYS04,26823,4091755,9,66,Mitigated
E003534,2023-06-02,AT03,IP0199,C06,S4,SYS06,28031,9671472,3,56,Resolved
E003535,2023-09-17,AT09,IP0142,C02,S4,SYS05,42438,4713898,11,32,Resolved
E003536,2023-05-26,AT07,IP0280,C08,S3,SYS05,19450,6786145,7,50,Resolved
E003537,2024-03-19,AT06,IP0240,C02,S2,SYS06,47028,6683710,6,39,Mitigated
E003538,2024-06-02,AT03,IP0186,C01,S3,SYS01,31888,5475898,1,48,Resolved
E003539,2024-04-15,AT09,IP0262,C05,S1,SYS05,20740,4779501,8,53,Escalated
E003540,2024-08-15,AT02,IP0075,C03,S2,SYS02,34866,4855861,13,42,Resolved
E003541,2024-06-30,AT07,IP0158,C01,S4,SYS03,43682,9692857,3,40,Escalated
E003542,2023-09-06,AT02,IP0194,C03,S4,SYS01,10804,2806501,3,52,Mitigated
E003543,2024-02-26,AT01,IP0222,C05,S4,SYS05,32419,516962,3,13,Escalated
E003544,2024-03-05,AT05,IP0132,C03,S2,SYS01,7045,1829272,13,30,Resolved
E003545,2023-12-05,AT04,IP0145,C02,S2,SYS07,35460,5823300,13,18,Mitigated
E003546,2023-08-16,AT01,IP0253,C04,S4,SYS05,45584,2689496,4,25,Escalated
E003547,2024-12-17,AT01,IP0128,C01,S1,SYS07,10578,4154238,13,54,Escalated
E003548,2023-01-12,AT02,IP0173,C05,S2,SYS05,46798,2646288,10,28,Escalated
E003549,2023-05-11,AT06,IP0271,C05,S4,SYS05,5937,3895827,4,50,Resolved
E003550,2023-06-26,AT03,IP0208,C05,S5,SYS07,49270,7049867,12,57,Mitigated
E003551,2023-05-25,AT01,IP0052,C01,S1,SYS02,17238,1768068,10,61,Mitigated
E003552,2023-01-22,AT01,IP0160,C04,S4,SYS06,6267,7899205,7,23,Escalated
E003553,2024-11-08,AT01,IP0096,C04,S4,SYS07,12017,1473173,6,13,Mitigated
E003554,2023-12-19,AT01,IP0160,C07,S3,SYS01,49899,6302028,14,50,Mitigated
E003555,2023-11-10,AT02,IP0259,C07,S1,SYS01,7422,7611098,3,44,Mitigated
E003556,2023-02-11,AT01,IP0104,C02,S1,SYS05,17032,6202164,6,28,Resolved
E003557,2023-04-02,AT03,IP0026,C02,S3,SYS01,9111,6305615,12,64,Resolved
E003558,2024-11-23,AT01,IP0153,C08,S1,SYS07,41992,2421630,12,38,Mitigated
E003559,2023-01-21,AT01,IP0255,C02,S4,SYS05,40169,7612813,4,60,Resolved
E003560,2023-02-06,AT05,IP0024,C02,S3,SYS06,20963,4979362,8,18,Resolved
E003561,2023-05-01,AT07,IP0182,C01,S2,SYS06,26426,6311095,1,49,Escalated
E003562,2024-09-12,AT01,IP0146,C08,S3,SYS07,25578,5985807,4,40,Escalated
E003563,2023-10-14,AT01,IP0005,C02,S2,SYS01,7170,3729167,11,35,Mitigated
E003564,2024-12-10,AT09,IP0173,C03,S2,SYS06,9163,6956538,4,10,Mitigated
E003565,2023-09-28,AT01,IP0286,C08,S5,SYS05,40707,3970240,12,41,Escalated
E003566,2024-11-19,AT01,IP0240,C01,S1,SYS06,33299,7942021,14,23,Mitigated
E003567,2023-03-03,AT02,IP0055,C07,S5,SYS01,38781,8889215,6,27,Escalated
E003568,2024-08-07,AT04,IP0241,C03,S1,SYS02,10247,3738556,8,24,Mitigated
E003569,2024-09-06,AT04,IP0197,C05,S4,SYS04,42595,1277416,5,35,Resolved
E003570,2024-09-16,AT05,IP0249,C06,S3,SYS07,37827,2223361,5,59,Mitigated
E003571,2024-05-01,AT01,IP0287,C02,S4,SYS01,48411,1221972,11,70,Mitigated
E003572,2023-11-12,AT06,IP0282,C06,S3,SYS07,29911,5593020,2,53,Resolved
E003573,2023-05-16,AT02,IP0017,C01,S5,SYS02,11458,2992735,1,23,Escalated
E003574,2024-04-05,AT01,IP0100,C03,S4,SYS02,41934,8088321,6,18,Resolved
E003575,2024-01-11,AT09,IP0063,C07,S2,SYS05,49776,8578862,12,64,Mitigated
E003576,2024-11-12,AT06,IP0196,C06,S2,SYS07,14260,3646580,3,30,Resolved
E003577,2024-07-11,AT01,IP0011,C07,S3,SYS07,43945,4020549,12,29,Resolved
E003578,2024-11-02,AT04,IP0224,C02,S2,SYS02,33355,6741319,6,54,Escalated
E003579,2023-06-03,AT06,IP0187,C03,S5,SYS01,30755,4534306,6,31,Resolved
E003580,2024-07-14,AT01,IP0209,C05,S1,SYS07,19610,104554,7,19,Mitigated
E003581,2024-08-22,AT02,IP0005,C04,S1,SYS02,11771,169468,2,16,Resolved
E003582,2024-02-29,AT01,IP0268,C05,S5,SYS07,32700,7900442,8,31,Mitigated
E003583,2023-05-13,AT01,IP0058,C04,S2,SYS05,45712,269640,5,27,Mitigated
E003584,2024-04-24,AT01,IP0258,C02,S4,SYS02,19408,5438248,9,47,Mitigated
E003585,2023-07-06,AT01,IP0218,C02,S5,SYS07,29204,7429160,2,17,Mitigated
E003586,2023-02-11,AT01,IP0076,C02,S2,SYS03,42126,8546734,4,42,Mitigated
E003587,2024-01-19,AT02,IP0282,C07,S4,SYS06,39527,9780861,9,51,Resolved
E003588,2023-05-16,AT02,IP0119,C06,S4,SYS02,8794,4783163,4,25,Resolved
E003589,2024-01-12,AT03,IP0167,C01,S1,SYS07,41097,7975356,3,21,Mitigated
E003590,2024-08-24,AT07,IP0256,C07,S2,SYS03,39860,2347575,2,43,Mitigated
E003591,2024-05-10,AT02,IP0300,C07,S4,SYS07,23059,6641612,8,58,Mitigated
E003592,2023-06-11,AT01,IP0173,C06,S2,SYS06,21259,877277,2,19,Mitigated
E003593,2024-04-25,AT01,IP0230,C08,S4,SYS03,29502,5606289,6,20,Mitigated
E003594,2023-05-19,AT01,IP0289,C08,S3,SYS05,29315,4603905,8,26,Mitigated
E003595,2023-03-05,AT01,IP0193,C01,S2,SYS07,45911,6497790,12,24,Escalated
E003596,2024-12-08,AT06,IP0117,C07,S3,SYS01,48420,8741596,7,14,Mitigated
E003597,2024-08-26,AT01,IP0190,C05,S2,SYS04,32152,5859166,7,15,Resolved
E003598,2024-09-19,AT02,IP0034,C08,S1,SYS01,35253,9964796,4,22,Mitigated
E003599,2023-01-08,AT02,IP0257,C08,S1,SYS01,12907,782932,9,26,Resolved
E003600,2023-02-27,AT02,IP0247,C04,S2,SYS04,47557,1409105,1,52,Escalated
E003601,2023-06-04,AT05,IP0250,C06,S2,SYS03,16643,2477939,11,19,Mitigated
E003602,2024-06-30,AT03,IP0227,C05,S4,SYS07,33780,3352213,11,57,Mitigated
E003603,2024-12-04,AT06,IP0167,C08,S3,SYS06,35632,1842429,8,40,Mitigated
E003604,2023-10-07,AT02,IP0089,C06,S2,SYS03,29302,3221754,1,38,Resolved
E003605,2024-09-27,AT04,IP0076,C08,S3,SYS02,49312,4593291,4,41,Escalated
E003606,2024-03-24,AT03,IP0024,C08,S2,SYS04,34870,7367104,11,34,Resolved
E003607,2024-04-03,AT01,IP0194,C04,S1,SYS02,35158,5956160,8,15,Resolved
E003608,2024-09-28,AT08,IP0106,C06,S4,SYS02,17992,9431502,10,36,Escalated
E003609,2024-01-25,AT03,IP0244,C07,S5,SYS06,26971,277589,3,60,Mitigated
E003610,2023-03-11,AT02,IP0271,C07,S1,SYS06,49751,8495194,12,67,Escalated
E003611,2024-04-09,AT06,IP0209,C01,S3,SYS07,15641,2394582,8,26,Resolved
E003612,2024-02-13,AT03,IP0202,C04,S5,SYS02,17129,4506455,14,51,Mitigated
E003613,2024-03-26,AT04,IP0121,C05,S4,SYS01,34665,4021076,12,65,Resolved
E003614,2023-12-07,AT06,IP0075,C08,S3,SYS02,26077,2279000,7,17,Escalated
E003615,2023-05-23,AT02,IP0168,C08,S1,SYS04,35173,8353229,10,17,Resolved
E003616,2024-07-04,AT05,IP0165,C07,S2,SYS04,32328,8631040,6,13,Mitigated
E003617,2024-09-22,AT05,IP0238,C08,S3,SYS06,43205,1695489,3,43,Resolved
E003618,2023-04-29,AT01,IP0040,C01,S2,SYS02,36850,3262199,9,44,Escalated
E003619,2024-09-02,AT01,IP0245,C04,S4,SYS07,7703,9719826,12,29,Resolved
E003620,2023-05-02,AT05,IP0106,C03,S1,SYS01,39515,9217736,7,63,Escalated
E003621,2024-05-12,AT01,IP0076,C08,S5,SYS01,16276,4874787,11,54,Mitigated
E003622,2023-11-20,AT05,IP0190,C08,S4,SYS04,41705,5648074,13,57,Escalated
E003623,2023-12-10,AT01,IP0217,C03,S3,SYS01,8709,9793292,1,29,Resolved
E003624,2023-02-27,AT01,IP0191,C02,S4,SYS03,47536,6025634,6,38,Resolved
E003625,2024-04-12,AT06,IP0284,C04,S3,SYS01,27622,6023084,9,26,Resolved
E003626,2023-01-12,AT01,IP0218,C01,S1,SYS02,45740,4053322,9,31,Escalated
E003627,2023-03-14,AT07,IP0016,C03,S2,SYS06,22206,4158675,2,23,Resolved
E003628,2024-12-21,AT10,IP0282,C01,S5,SYS01,29501,1879763,5,45,Resolved
E003629,2024-08-17,AT01,IP0254,C02,S2,SYS01,16659,8806139,8,31,Resolved
E003630,2024-08-08,AT03,IP0231,C08,S4,SYS07,11500,5856635,11,63,Mitigated
E003631,2023-05-24,AT08,IP0042,C07,S4,SYS02,9814,7706252,3,51,Resolved
E003632,2023-10-04,AT07,IP0176,C01,S1,SYS01,43210,4423102,7,58,Resolved
E003633,2024-12-24,AT03,IP0212,C08,S2,SYS02,27744,4455772,12,24,Resolved
E003634,2024-11-04,AT08,IP0115,C02,S2,SYS07,30276,8894580,12,66,Resolved
E003635,2024-09-15,AT01,IP0228,C07,S2,SYS02,15605,8988067,10,69,Escalated
E003636,2023-07-13,AT01,IP0289,C01,S2,SYS06,42487,7795255,1,52,Resolved
E003637,2023-11-16,AT05,IP0032,C03,S2,SYS03,9758,5192078,1,60,Escalated
E003638,2023-01-04,AT05,IP0282,C06,S4,SYS01,45558,6728721,1,17,Escalated
E003639,2024-08-27,AT04,IP0116,C03,S4,SYS04,42039,432003,13,70,Escalated
E003640,2023-04-17,AT01,IP0093,C02,S4,SYS02,10461,5383711,11,70,Escalated
E003641,2024-09-29,AT01,IP0179,C01,S2,SYS03,10731,7646543,2,53,Escalated
E003642,2023-07-14,AT06,IP0221,C07,S1,SYS04,38208,7912683,14,25,Resolved
E003643,2024-07-27,AT04,IP0233,C03,S4,SYS05,30960,5222055,3,24,Escalated
E003644,2023-04-21,AT01,IP0251,C05,S5,SYS05,47382,4320342,7,49,Escalated
E003645,2023-10-21,AT04,IP0232,C01,S2,SYS05,7205,7492665,11,53,Escalated
E003646,2023-11-26,AT02,IP0215,C08,S4,SYS03,18133,6424259,3,52,Resolved
E003647,2024-03-29,AT06,IP0023,C01,S1,SYS06,43302,3698285,10,28,Escalated
E003648,2024-07-23,AT08,IP0088,C01,S3,SYS02,45777,4086026,10,54,Mitigated
E003649,2024-10-05,AT05,IP0154,C04,S5,SYS05,9963,8347243,10,32,Mitigated
E003650,2023-07-07,AT01,IP0018,C04,S3,SYS02,22410,4936945,2,46,Mitigated
E003651,2023-04-23,AT01,IP0106,C03,S2,SYS01,46280,9626878,7,42,Mitigated
E003652,2024-12-23,AT01,IP0079,C06,S1,SYS06,28810,5582274,6,23,Resolved
E003653,2023-05-17,AT01,IP0059,C04,S5,SYS03,6947,5898124,5,28,Resolved
E003654,2024-07-14,AT01,IP0018,C04,S4,SYS07,27450,902735,13,32,Resolved
E003655,2023-02-10,AT03,IP0287,C05,S4,SYS06,34250,8575997,7,43,Mitigated
E003656,2024-11-09,AT04,IP0126,C04,S4,SYS02,19465,4632209,10,34,Resolved
E003657,2024-07-31,AT06,IP0084,C07,S2,SYS02,21640,4587983,9,24,Mitigated
E003658,2024-07-15,AT06,IP0289,C04,S1,SYS01,22801,7005424,1,53,Mitigated
E003659,2023-09-20,AT06,IP0139,C02,S4,SYS02,34553,6772402,14,53,Escalated
E003660,2023-06-10,AT01,IP0202,C06,S4,SYS07,23936,2587274,14,71,Escalated
E003661,2024-11-02,AT04,IP0029,C02,S1,SYS02,7042,8376101,14,35,Mitigated
E003662,2023-12-10,AT09,IP0039,C08,S3,SYS04,41326,7482613,3,20,Resolved
E003663,2024-10-28,AT03,IP0034,C01,S2,SYS04,41652,2890060,11,22,Mitigated
E003664,2023-05-30,AT03,IP0048,C04,S4,SYS04,45285,5234354,5,10,Resolved
E003665,2024-09-25,AT04,IP0068,C03,S4,SYS04,42165,6879106,3,62,Resolved
E003666,2024-11-09,AT01,IP0247,C06,S2,SYS02,34907,4782428,11,68,Escalated
E003667,2024-01-04,AT02,IP0141,C08,S5,SYS03,37406,6598526,7,12,Mitigated
E003668,2024-06-12,AT04,IP0205,C05,S3,SYS04,47174,139906,8,63,Mitigated
E003669,2024-10-28,AT07,IP0014,C07,S1,SYS01,12404,5323445,4,55,Resolved
E003670,2024-05-05,AT06,IP0003,C03,S2,SYS06,20904,1962782,14,25,Escalated
E003671,2024-05-16,AT07,IP0162,C03,S5,SYS03,17806,6771487,13,53,Mitigated
E003672,2023-08-24,AT01,IP0033,C06,S4,SYS06,19864,1768416,11,17,Mitigated
E003673,2024-06-25,AT07,IP0163,C02,S2,SYS03,38749,3305467,10,60,Mitigated
E003674,2024-01-30,AT05,IP0298,C02,S1,SYS03,22305,177474,5,42,Mitigated
E003675,2024-10-30,AT04,IP0227,C08,S1,SYS05,25379,1270328,11,22,Resolved
E003676,2023-07-25,AT04,IP0065,C06,S2,SYS06,10406,2752256,13,58,Escalated
E003677,2024-01-22,AT01,IP0048,C04,S1,SYS06,44866,1575172,3,41,Resolved
E003678,2024-09-04,AT04,IP0277,C02,S3,SYS05,14805,5739113,7,32,Mitigated
E003679,2024-09-14,AT05,IP0155,C08,S5,SYS04,49508,1303134,5,16,Mitigated
E003680,2024-02-07,AT02,IP0295,C04,S3,SYS02,48340,8078861,8,20,Mitigated
E003681,2024-06-29,AT05,IP0286,C07,S3,SYS03,8201,1539877,3,18,Mitigated
E003682,2023-01-04,AT02,IP0030,C03,S3,SYS03,35130,2892836,13,58,Resolved
E003683,2024-03-10,AT05,IP0222,C05,S3,SYS01,13696,7847773,9,43,Escalated
E003684,2024-10-05,AT01,IP0184,C04,S3,SYS07,31545,367709,4,35,Escalated
E003685,2024-05-19,AT03,IP0165,C07,S5,SYS06,19287,1488085,4,62,Resolved
E003686,2024-09-08,AT01,IP0010,C05,S4,SYS04,46633,4661699,7,16,Resolved
E003687,2024-06-16,AT01,IP0087,C06,S3,SYS03,30168,3420539,4,28,Mitigated
E003688,2023-05-06,AT07,IP0164,C06,S3,SYS01,24522,4165732,5,28,Escalated
E003689,2024-04-21,AT02,IP0089,C03,S3,SYS07,14904,1175497,10,20,Resolved
E003690,2024-09-05,AT01,IP0094,C06,S1,SYS06,17416,8506898,8,56,Escalated
E003691,2023-04-16,AT08,IP0154,C08,S3,SYS02,45227,9922414,6,62,Escalated
E003692,2023-03-04,AT02,IP0129,C03,S3,SYS06,19251,4476401,9,51,Mitigated
E003693,2023-05-10,AT01,IP0084,C04,S5,SYS03,11172,3661650,7,58,Mitigated
E003694,2024-12-03,AT01,IP0006,C01,S3,SYS05,26695,8593399,9,35,Escalated
E003695,2023-08-20,AT04,IP0228,C01,S2,SYS02,37716,5611904,13,65,Resolved
E003696,2024-12-31,AT02,IP0176,C01,S2,SYS05,24810,5933232,2,28,Resolved
E003697,2023-03-22,AT02,IP0245,C05,S2,SYS06,27844,3923448,6,15,Mitigated
E003698,2024-09-10,AT01,IP0039,C01,S2,SYS06,22246,4740166,6,63,Mitigated
E003699,2024-01-21,AT03,IP0103,C03,S2,SYS02,27436,6219491,6,58,Mitigated
E003700,2024-06-12,AT01,IP0045,C04,S3,SYS04,14212,7584954,11,29,Mitigated
E003701,2024-02-21,AT04,IP0011,C03,S3,SYS04,40911,7969998,8,39,Resolved
E003702,2023-11-29,AT04,IP0144,C07,S2,SYS01,26780,4715026,2,45,Escalated
E003703,2023-01-01,AT05,IP0029,C08,S4,SYS04,44882,5141246,9,54,Mitigated
E003704,2024-07-08,AT02,IP0270,C06,S2,SYS01,10997,8398266,11,57,Mitigated
E003705,2024-06-26,AT03,IP0089,C04,S2,SYS03,36051,3625154,8,45,Resolved
E003706,2023-06-29,AT01,IP0076,C04,S4,SYS06,35785,2057835,2,22,Mitigated
E003707,2024-07-27,AT01,IP0102,C07,S4,SYS01,32027,6979849,11,32,Mitigated
E003708,2024-07-03,AT04,IP0133,C05,S4,SYS06,31769,2355608,4,16,Mitigated
E003709,2023-10-13,AT09,IP0103,C02,S2,SYS04,37892,5897195,2,24,Resolved
E003710,2023-08-17,AT01,IP0060,C04,S4,SYS04,23354,1364330,10,22,Mitigated
E003711,2023-12-20,AT02,IP0199,C06,S3,SYS04,8101,4263190,14,44,Resolved
E003712,2023-08-12,AT07,IP0217,C04,S4,SYS07,29806,6302325,10,18,Resolved
E003713,2024-05-25,AT04,IP0024,C05,S2,SYS04,30985,1192491,3,44,Mitigated
E003714,2023-08-08,AT02,IP0052,C08,S4,SYS01,15933,7414019,5,14,Mitigated
E003715,2024-02-18,AT06,IP0290,C04,S3,SYS02,16612,6439067,11,37,Resolved
E003716,2024-10-07,AT04,IP0087,C05,S1,SYS05,17015,5335399,9,39,Mitigated
E003717,2024-09-27,AT02,IP0137,C02,S2,SYS07,32762,6715693,1,57,Resolved
E003718,2024-10-25,AT01,IP0220,C06,S2,SYS07,33557,3094713,7,40,Mitigated
E003719,2023-08-12,AT03,IP0131,C08,S2,SYS05,23281,8752944,1,52,Mitigated
E003720,2023-10-28,AT01,IP0275,C06,S4,SYS06,47861,3819900,9,17,Mitigated
E003721,2024-04-07,AT02,IP0215,C01,S4,SYS03,37309,3805471,9,34,Escalated
E003722,2023-10-18,AT02,IP0223,C05,S2,SYS01,43829,2041935,1,50,Escalated
E003723,2024-08-28,AT01,IP0174,C04,S5,SYS05,9494,658335,7,21,Resolved
E003724,2024-09-26,AT04,IP0138,C03,S2,SYS01,10164,2492918,11,61,Resolved
E003725,2024-10-30,AT05,IP0009,C01,S2,SYS05,24152,1827548,13,44,Mitigated
E003726,2024-11-18,AT02,IP0219,C01,S1,SYS03,28124,9045939,3,20,Resolved
E003727,2023-07-10,AT06,IP0049,C05,S3,SYS02,5714,9727680,8,36,Resolved
E003728,2023-09-21,AT03,IP0135,C05,S5,SYS02,35144,3488319,10,29,Resolved
E003729,2023-07-11,AT01,IP0043,C08,S4,SYS07,5036,9106819,11,45,Escalated
E003730,2024-07-21,AT09,IP0213,C05,S2,SYS04,16403,4768093,2,13,Resolved
E003731,2023-05-10,AT01,IP0120,C07,S4,SYS05,44215,4603473,2,28,Mitigated
E003732,2023-12-16,AT02,IP0045,C06,S2,SYS07,14514,4376455,4,32,Escalated
E003733,2024-12-01,AT05,IP0031,C03,S3,SYS04,29225,1214683,6,65,Resolved
E003734,2023-01-28,AT08,IP0057,C01,S2,SYS07,31188,6633064,3,43,Escalated
E003735,2023-09-14,AT01,IP0233,C07,S1,SYS01,46999,9543793,3,41,Resolved
E003736,2023-06-10,AT09,IP0220,C01,S2,SYS03,10151,6922150,2,44,Mitigated
E003737,2023-02-05,AT01,IP0137,C07,S2,SYS05,19893,7079772,7,34,Escalated
E003738,2024-07-21,AT01,IP0248,C08,S1,SYS06,12145,7670007,2,13,Mitigated
E003739,2024-08-29,AT01,IP0062,C03,S3,SYS02,49292,9760757,14,68,Escalated
E003740,2023-08-12,AT01,IP0244,C05,S3,SYS07,47585,2742085,10,36,Mitigated
E003741,2023-01-31,AT04,IP0232,C07,S4,SYS03,26878,9403472,9,55,Mitigated
E003742,2024-04-26,AT03,IP0024,C07,S2,SYS04,39595,8116478,1,19,Mitigated
E003743,2024-07-02,AT03,IP0087,C08,S2,SYS04,12202,2163590,12,50,Mitigated
E003744,2024-02-24,AT05,IP0166,C01,S2,SYS07,24885,3356171,14,41,Escalated
E003745,2024-01-29,AT04,IP0072,C02,S3,SYS06,33750,9110044,3,25,Resolved
E003746,2023-04-10,AT01,IP0288,C07,S3,SYS07,21088,5841218,13,18,Escalated
E003747,2024-09-28,AT05,IP0206,C08,S3,SYS01,9286,7278281,9,28,Resolved
E003748,2023-05-06,AT02,IP0032,C02,S2,SYS04,44590,1151897,6,55,Mitigated
E003749,2024-02-06,AT03,IP0008,C08,S5,SYS02,38984,590226,14,72,Escalated
E003750,2024-03-15,AT03,IP0261,C02,S4,SYS06,28814,2822541,10,65,Escalated
E003751,2023-06-02,AT06,IP0252,C02,S5,SYS05,35571,1451414,3,58,Mitigated
E003752,2023-07-29,AT02,IP0105,C04,S2,SYS04,17069,2254350,11,24,Mitigated
E003753,2023-03-30,AT02,IP0004,C07,S5,SYS07,28434,5263977,13,24,Resolved
