Log_ID,Event_ID,Protocol,Source_Port,Destination_Port,Connection_Duration_Sec,Traffic_Flag
L003741,E003741,HTTPS,31079,45042,483,FIN
L003742,E003742,UDP,58593,9162,258,RST
L003743,E003743,UDP,43574,41953,505,RST
L003744,E003744,UDP,60586,26438,312,ACK
L003745,E003745,TCP,29002,35830,352,RST
L003746,E003746,UDP,56276,11113,537,SYN
L003747,E003747,HTTP,46169,45634,238,RST
L003748,E003748,TCP,28790,63319,311,ACK
L003749,E003749,UDP,36350,59552,64,RST
L003750,E003750,TCP,38116,64855,94,SYN
L003751,E003751,TCP,59617,31119,316,FIN
L003752,E003752,HTTP,46011,8600,470,FIN
L003753,E003753,UDP,32513,56400,19,SYN
L003754,E003754,HTTP,60923,7285,44,ACK
L003755,E003755,UDP,14386,55473,405,ACK
L003756,E003756,HTTPS,18790,61506,90,SYN
L003757,E003757,HTTPS,57761,39600,138,RST
L003758,E003758,HTTPS,42746,3260,259,ACK
L003759,E003759,TCP,43940,14698,447,FIN
L003760,E003760,TCP,52797,16003,452,FIN
L003761,E003761,HTTPS,4960,27770,550,RST
L003762,E003762,UDP,38678,42653,236,SYN
L003763,E003763,TCP,4960,2575,95,FIN
L003764,E003764,HTTP,17816,759,393,RST
L003765,E003765,HTTP,18794,33837,507,SYN
L003766,E003766,UDP,58733,36410,97,RST
L003767,E003767,TCP,31717,53504,284,RST
L003768,E003768,HTTP,39408,57866,32,RST
L003769,E003769,UDP,15992,9362,548,FIN
L003770,E003770,UDP,15401,58376,505,ACK
L003771,E003771,HTTPS,9615,13048,35,FIN
L003772,E003772,HTTPS,26319,9911,61,RST
L003773,E003773,UDP,25308,59977,426,ACK
L003774,E003774,TCP,57724,34959,384,FIN
L003775,E003775,UDP,62356,46110,113,RST
L003776,E003776,UDP,24232,14549,376,RST
L003777,E003777,UDP,38095,17311,560,RST
L003778,E003778,HTTP,12201,8786,270,ACK
L003779,E003779,HTTP,38391,3779,215,FIN
L003780,E003780,UDP,25327,49495,170,RST
L003781,E003781,UDP,57468,60015,324,FIN
L003782,E003782,HTTP,36786,13801,16,FIN
L003783,E003783,TCP,59462,1212,389,FIN
L003784,E003784,HTTP,42990,56766,552,RST
L003785,E003785,TCP,4618,39053,240,RST
L003786,E003786,HTTPS,51448,57432,183,RST
L003787,E003787,HTTPS,20792,42094,454,RST
L003788,E003788,TCP,51762,32223,209,FIN
L003789,E003789,HTTP,45680,45140,480,SYN
L003790,E003790,TCP,30436,6870,479,SYN
L003791,E003791,HTTPS,65290,23064,341,SYN
L003792,E003792,UDP,28030,19900,497,ACK
L003793,E003793,UDP,13237,5052,277,RST
L003794,E003794,HTTP,51794,10129,57,ACK
L003795,E003795,TCP,60036,29248,414,FIN
L003796,E003796,HTTPS,37612,28239,414,RST
L003797,E003797,HTTP,34242,5304,221,FIN
L003798,E003798,UDP,50217,19436,287,RST
L003799,E003799,HTTPS,54719,48560,399,ACK
L003800,E003800,UDP,26020,46296,592,RST
L003801,E003801,HTTPS,44136,16258,467,RST
L003802,E003802,TCP,11933,63233,15,FIN
L003803,E003803,HTTP,64564,40791,515,RST
L003804,E003804,HTTPS,31603,55609,268,SYN
L003805,E003805,HTTP,40622,22867,41,RST
L003806,E003806,UDP,22889,54405,97,SYN
L003807,E003807,TCP,22757,43292,392,RST
L003808,E003808,HTTP,63622,52138,191,ACK
L003809,E003809,HTTPS,43831,36401,137,ACK
L003810,E003810,HTTPS,9442,16954,572,SYN
L003811,E003811,HTTP,28427,31564,490,ACK
L003812,E003812,UDP,36467,15532,357,SYN
L003813,E003813,UDP,40999,62218,484,RST
L003814,E003814,UDP,44281,59397,404,ACK
L003815,E003815,TCP,17336,59905,101,ACK
L003816,E003816,HTTP,48740,63516,44,ACK
L003817,E003817,HTTPS,34353,63811,330,SYN
L003818,E003818,HTTP,53633,4667,190,SYN
L003819,E003819,TCP,4870,50202,34,RST
L003820,E003820,HTTPS,62221,31900,245,RST
L003821,E003821,HTTP,11482,44371,251,RST
L003822,E003822,HTTP,60801,63988,485,RST
L003823,E003823,TCP,7595,21924,360,FIN
L003824,E003824,HTTPS,50367,12528,529,FIN
L003825,E003825,TCP,230,34057,123,SYN
L003826,E003826,TCP,23381,55575,154,SYN
L003827,E003827,UDP,17355,1386,500,RST
L003828,E003828,HTTPS,31598,34285,397,SYN
L003829,E003829,HTTPS,49858,65405,400,FIN
L003830,E003830,HTTP,13233,15976,539,ACK
L003831,E003831,HTTPS,14899,13393,135,SYN
L003832,E003832,HTTPS,53937,41259,318,RST
L003833,E003833,HTTPS,1666,64607,207,SYN
L003834,E003834,TCP,30799,29089,478,ACK
L003835,E003835,HTTP,16176,15474,429,FIN
L003836,E003836,TCP,17720,59248,326,SYN
L003837,E003837,UDP,31532,51846,388,RST
L003838,E003838,TCP,11514,30007,153,SYN
L003839,E003839,UDP,21716,10764,383,SYN
L003840,E003840,UDP,81,62563,553,RST
L003841,E003841,HTTP,22343,20481,419,RST
L003842,E003842,TCP,707,18776,496,FIN
L003843,E003843,HTTPS,2859,53759,111,ACK
L003844,E003844,TCP,64525,36837,479,SYN
L003845,E003845,UDP,17994,6556,133,RST
L003846,E003846,UDP,35332,27467,85,SYN
L003847,E003847,TCP,602,34747,214,SYN
L003848,E003848,TCP,24365,12728,361,ACK
L003849,E003849,HTTPS,63897,36493,32,SYN
L003850,E003850,HTTP,26794,58550,48,RST
L003851,E003851,UDP,51554,36577,305,SYN
L003852,E003852,HTTPS,9213,56968,567,FIN
L003853,E003853,TCP,53103,39265,277,FIN
L003854,E003854,HTTPS,18473,25517,39,FIN
L003855,E003855,HTTPS,37986,10920,264,ACK
L003856,E003856,TCP,50530,35563,212,FIN
L003857,E003857,HTTPS,27238,46176,562,FIN
L003858,E003858,UDP,34679,39739,247,ACK
L003859,E003859,HTTP,24606,8279,283,SYN
L003860,E003860,HTTP,5441,30551,578,RST
L003861,E003861,UDP,6519,35665,193,RST
L003862,E003862,HTTPS,40570,50312,582,FIN
L003863,E003863,HTTPS,33610,30747,592,RST
L003864,E003864,HTTPS,46019,13279,486,FIN
L003865,E003865,HTTPS,35045,34140,43,FIN
L003866,E003866,HTTPS,28624,22883,156,SYN
L003867,E003867,HTTPS,56000,58756,233,FIN
L003868,E003868,HTTPS,36227,64936,397,FIN
L003869,E003869,TCP,8210,3390,347,SYN
L003870,E003870,TCP,33159,18667,152,RST
L003871,E003871,HTTP,8124,48578,14,ACK
L003872,E003872,UDP,53178,57974,61,FIN
L003873,E003873,UDP,21127,37908,340,RST
L003874,E003874,TCP,45611,34944,238,FIN
L003875,E003875,UDP,24687,56158,187,RST
L003876,E003876,UDP,62500,60315,561,ACK
L003877,E003877,HTTPS,26001,63671,26,RST
L003878,E003878,HTTPS,2380,26099,158,FIN
L003879,E003879,TCP,60968,40568,92,RST
L003880,E003880,UDP,57139,26456,110,SYN
L003881,E003881,TCP,39934,52204,343,RST
L003882,E003882,TCP,51605,24679,596,ACK
L003883,E003883,UDP,16082,9095,208,RST
L003884,E003884,HTTPS,45448,60484,255,RST
L003885,E003885,HTTP,45027,16769,58,SYN
L003886,E003886,HTTPS,14046,7839,81,SYN
L003887,E003887,UDP,1500,55377,155,RST
L003888,E003888,UDP,11675,7461,413,ACK
L003889,E003889,TCP,32035,19377,107,ACK
L003890,E003890,UDP,43288,29525,258,ACK
L003891,E003891,HTTP,59471,53895,26,FIN
L003892,E003892,HTTPS,16037,21005,307,RST
L003893,E003893,UDP,16377,51272,152,RST
L003894,E003894,HTTPS,9135,16913,165,RST
L003895,E003895,HTTPS,53725,14632,27,RST
L003896,E003896,HTTP,8644,43402,404,RST
L003897,E003897,UDP,13838,32905,96,ACK
L003898,E003898,UDP,34606,57521,37,SYN
L003899,E003899,UDP,54031,14602,493,SYN
L003900,E003900,HTTPS,1418,40923,210,SYN
L003901,E003901,HTTP,4368,30052,261,ACK
L003902,E003902,HTTPS,7396,10507,249,ACK
L003903,E003903,UDP,35895,5979,571,FIN
L003904,E003904,HTTP,65396,41414,296,RST
L003905,E003905,HTTP,53750,5341,354,ACK
L003906,E003906,UDP,50670,34755,359,RST
L003907,E003907,UDP,22830,1399,401,RST
L003908,E003908,TCP,14742,9307,146,ACK
L003909,E003909,HTTPS,53596,60757,26,SYN
L003910,E003910,UDP,6875,15736,326,RST
L003911,E003911,HTTP,19130,59946,242,SYN
L003912,E003912,TCP,21583,44318,242,ACK
L003913,E003913,HTTP,36753,14729,203,ACK
L003914,E003914,HTTPS,23666,2584,23,SYN
L003915,E003915,UDP,65533,34610,82,FIN
L003916,E003916,UDP,41730,25414,316,FIN
L003917,E003917,TCP,16199,57274,63,SYN
L003918,E003918,HTTPS,30543,60894,599,SYN
L003919,E003919,UDP,18633,26781,582,SYN
L003920,E003920,HTTPS,41170,52398,38,RST
L003921,E003921,HTTP,25940,4252,158,SYN
L003922,E003922,HTTPS,55173,20405,493,ACK
L003923,E003923,HTTPS,31805,11807,226,FIN
L003924,E003924,TCP,64344,28468,562,RST
L003925,E003925,HTTPS,9793,31569,356,ACK
L003926,E003926,HTTPS,25544,36024,507,SYN
L003927,E003927,HTTPS,13661,54098,316,ACK
L003928,E003928,TCP,35239,59154,26,ACK
L003929,E003929,TCP,26064,60400,527,ACK
L003930,E003930,UDP,47247,32683,600,FIN
L003931,E003931,UDP,63519,46859,318,ACK
L003932,E003932,TCP,21611,26940,425,SYN
L003933,E003933,HTTPS,14713,59831,377,ACK
L003934,E003934,HTTPS,29541,20806,407,FIN
L003935,E003935,UDP,40736,59083,562,SYN
L003936,E003936,HTTP,15934,42622,49,ACK
L003937,E003937,HTTPS,7783,609,26,FIN
L003938,E003938,HTTPS,61572,41488,30,FIN
L003939,E003939,TCP,162,61663,33,SYN
L003940,E003940,HTTP,234,3066,581,RST
L003941,E003941,UDP,25924,17810,438,ACK
L003942,E003942,HTTPS,6690,27392,476,FIN
L003943,E003943,UDP,55585,640,379,ACK
L003944,E003944,HTTP,54826,17242,90,FIN
L003945,E003945,HTTPS,47936,10341,250,RST
L003946,E003946,HTTP,12148,16520,484,FIN
L003947,E003947,UDP,42622,21341,563,SYN
L003948,E003948,HTTP,40294,58382,513,FIN
L003949,E003949,HTTPS,65001,21384,101,FIN
L003950,E003950,HTTPS,44667,54008,393,RST
L003951,E003951,UDP,59809,48782,122,RST
L003952,E003952,TCP,52014,13370,199,FIN
L003953,E003953,HTTPS,36592,54297,320,SYN
L003954,E003954,HTTPS,8303,28236,241,FIN
L003955,E003955,UDP,34039,36116,150,SYN
L003956,E003956,UDP,56407,14091,109,FIN
L003957,E003957,UDP,65067,43415,49,ACK
L003958,E003958,HTTP,9785,2618,21,ACK
L003959,E003959,TCP,19017,10617,434,SYN
L003960,E003960,HTTPS,35629,11372,333,ACK
L003961,E003961,HTTP,24736,32469,10,RST
L003962,E003962,HTTP,42635,2443,455,SYN
L003963,E003963,HTTPS,4435,16352,130,ACK
L003964,E003964,TCP,30122,60693,550,SYN
L003965,E003965,HTTPS,42329,12064,411,RST
L003966,E003966,HTTPS,40088,33312,497,FIN
L003967,E003967,UDP,10519,57659,252,ACK
L003968,E003968,HTTP,19977,63771,329,RST
L003969,E003969,TCP,5994,30199,591,FIN
L003970,E003970,HTTP,38941,47662,386,RST
L003971,E003971,TCP,44614,63031,95,RST
L003972,E003972,TCP,19323,40399,272,FIN
L003973,E003973,TCP,23836,61122,207,RST
L003974,E003974,TCP,16906,21968,83,ACK
L003975,E003975,TCP,59948,54310,244,ACK
L003976,E003976,TCP,54938,44914,549,SYN
L003977,E003977,HTTPS,52634,31034,50,FIN
L003978,E003978,TCP,59958,23582,412,SYN
L003979,E003979,TCP,64856,3844,508,ACK
L003980,E003980,HTTPS,4076,30582,399,FIN
L003981,E003981,TCP,27605,57516,308,SYN
L003982,E003982,HTTPS,18890,2203,62,FIN
L003983,E003983,HTTP,62686,19309,365,SYN
L003984,E003984,UDP,32959,57485,185,RST
L003985,E003985,UDP,40787,17162,173,SYN
L003986,E003986,TCP,55376,27724,452,FIN
L003987,E003987,HTTPS,10655,43977,286,ACK
L003988,E003988,UDP,20703,52206,339,RST
L003989,E003989,HTTP,45843,36159,384,SYN
L003990,E003990,UDP,13528,59990,521,FIN
L003991,E003991,UDP,14673,16773,385,ACK
L003992,E003992,UDP,35953,34959,100,RST
L003993,E003993,TCP,26057,38754,268,RST
L003994,E003994,HTTPS,50223,22598,452,ACK
L003995,E003995,UDP,20332,42397,477,RST
L003996,E003996,TCP,30980,8946,347,RST
L003997,E003997,HTTPS,23380,55204,84,ACK
L003998,E003998,TCP,21237,48899,295,RST
L003999,E003999,UDP,27754,32701,442,ACK
L004000,E004000,TCP,14245,44957,454,SYN
L004001,E004001,HTTPS,9689,40392,301,FIN
L004002,E004002,HTTP,30500,41148,197,RST
L004003,E004003,UDP,20425,23256,340,RST
L004004,E004004,HTTPS,39309,38509,557,RST
L004005,E004005,HTTP,4432,6880,302,ACK
L004006,E004006,UDP,47046,14602,417,ACK
L004007,E004007,HTTPS,65374,1995,78,FIN
L004008,E004008,HTTP,32304,7444,383,RST
L004009,E004009,HTTPS,43163,54217,87,FIN
L004010,E004010,HTTP,21535,40831,382,RST
L004011,E004011,TCP,17283,2552,475,RST
L004012,E004012,HTTP,5540,60196,530,FIN
L004013,E004013,TCP,54375,58766,155,RST
L004014,E004014,HTTP,53921,1911,343,ACK
L004015,E004015,HTTP,8881,64213,236,ACK
L004016,E004016,UDP,65171,30334,425,RST
L004017,E004017,UDP,45617,43097,70,FIN
L004018,E004018,HTTPS,11853,7832,532,RST
L004019,E004019,HTTP,22125,53442,236,ACK
L004020,E004020,HTTPS,6066,54214,421,SYN
L004021,E004021,HTTPS,64325,53182,273,ACK
L004022,E004022,HTTP,22643,42135,176,ACK
L004023,E004023,HTTPS,46511,62307,112,SYN
L004024,E004024,HTTP,20602,51533,280,RST
L004025,E004025,TCP,3665,46395,435,RST
L004026,E004026,UDP,52620,47113,14,ACK
L004027,E004027,HTTPS,42804,8488,35,FIN
L004028,E004028,HTTPS,42454,16160,248,RST
L004029,E004029,HTTP,3160,50584,473,RST
L004030,E004030,UDP,49329,35650,174,RST
L004031,E004031,TCP,60718,43290,173,ACK
L004032,E004032,HTTPS,16057,8064,30,RST
L004033,E004033,HTTPS,59513,11319,392,FIN
L004034,E004034,TCP,28854,32321,268,SYN
L004035,E004035,HTTPS,56640,33292,165,SYN
L004036,E004036,HTTP,14170,10723,541,SYN
L004037,E004037,UDP,65504,30278,506,ACK
L004038,E004038,TCP,49583,29858,484,FIN
L004039,E004039,UDP,44439,31569,558,FIN
L004040,E004040,UDP,31358,35713,581,RST
L004041,E004041,UDP,17714,9101,482,FIN
L004042,E004042,TCP,17898,1659,401,FIN
L004043,E004043,TCP,47474,21746,569,SYN
L004044,E004044,HTTP,14069,7064,447,FIN
L004045,E004045,HTTPS,3130,24517,279,RST
L004046,E004046,HTTP,12533,46010,286,SYN
L004047,E004047,HTTPS,42297,41420,231,ACK
L004048,E004048,HTTP,22623,24666,566,ACK
L004049,E004049,UDP,9100,55238,547,SYN
L004050,E004050,HTTPS,5729,54880,46,ACK
L004051,E004051,UDP,61354,54389,568,SYN
L004052,E004052,HTTP,3697,14081,217,FIN
L004053,E004053,HTTPS,30000,23526,263,ACK
L004054,E004054,HTTPS,29033,51052,565,ACK
L004055,E004055,HTTP,33713,36125,298,FIN
L004056,E004056,HTTP,38106,2139,567,RST
L004057,E004057,HTTPS,41541,56636,547,SYN
L004058,E004058,UDP,33016,44306,154,ACK
L004059,E004059,TCP,56856,46192,111,RST
L004060,E004060,HTTPS,50932,46618,416,FIN
L004061,E004061,HTTPS,20691,43695,543,ACK
L004062,E004062,UDP,23357,24780,398,ACK
L004063,E004063,UDP,59346,33455,179,ACK
L004064,E004064,HTTPS,597,65162,418,RST
L004065,E004065,HTTPS,29907,31852,251,SYN
L004066,E004066,HTTP,64091,11836,527,FIN
L004067,E004067,TCP,29542,54465,458,SYN
L004068,E004068,UDP,13930,28361,562,SYN
L004069,E004069,TCP,47214,43545,275,RST
L004070,E004070,UDP,25395,43767,260,ACK
L004071,E004071,TCP,5773,58109,362,FIN
L004072,E004072,HTTPS,4690,8580,84,FIN
L004073,E004073,TCP,48114,11536,196,RST
L004074,E004074,HTTPS,12424,6829,276,SYN
L004075,E004075,HTTP,53404,37645,162,RST
L004076,E004076,HTTP,44534,6810,130,FIN
L004077,E004077,TCP,55102,11624,16,ACK
L004078,E004078,UDP,6059,21261,180,SYN
L004079,E004079,TCP,37334,61370,430,SYN
L004080,E004080,UDP,20367,60603,168,SYN
L004081,E004081,TCP,36022,47229,314,ACK
L004082,E004082,HTTP,48144,47196,495,ACK
L004083,E004083,TCP,50621,40678,543,SYN
L004084,E004084,HTTPS,20950,30877,159,RST
L004085,E004085,UDP,34078,3149,115,RST
L004086,E004086,HTTP,36238,20117,380,RST
L004087,E004087,UDP,11969,44783,266,FIN
L004088,E004088,HTTP,48724,472,378,ACK
L004089,E004089,HTTPS,69,26218,345,RST
L004090,E004090,TCP,49342,21049,277,SYN
L004091,E004091,HTTP,44865,10351,108,RST
L004092,E004092,HTTPS,11942,41492,589,RST
L004093,E004093,UDP,60882,9785,200,ACK
L004094,E004094,HTTP,48977,51689,432,RST
L004095,E004095,TCP,35368,19736,288,RST
L004096,E004096,TCP,43121,28863,204,ACK
L004097,E004097,HTTPS,19525,15957,35,RST
L004098,E004098,HTTPS,47601,43988,403,RST
L004099,E004099,HTTP,41342,367,23,SYN
L004100,E004100,HTTP,30442,52399,446,RST
L004101,E004101,HTTP,12541,22590,595,RST
L004102,E004102,TCP,29101,62984,99,ACK
L004103,E004103,HTTP,59178,61282,64,FIN
L004104,E004104,HTTPS,25095,23525,168,SYN
L004105,E004105,HTTP,25023,11431,198,FIN
L004106,E004106,HTTPS,8211,34920,70,ACK
L004107,E004107,TCP,52849,41231,307,ACK
L004108,E004108,HTTPS,6786,3962,303,FIN
L004109,E004109,UDP,24913,3950,421,SYN
L004110,E004110,TCP,47708,29828,332,SYN
L004111,E004111,HTTPS,45354,50792,474,FIN
L004112,E004112,UDP,10566,53309,85,RST
L004113,E004113,TCP,27068,26854,515,RST
L004114,E004114,HTTP,55785,32846,81,ACK
L004115,E004115,TCP,46350,41067,78,RST
L004116,E004116,UDP,45219,43861,451,FIN
L004117,E004117,UDP,57040,55319,444,ACK
L004118,E004118,UDP,28662,5395,570,SYN
L004119,E004119,UDP,20775,22347,455,FIN
L004120,E004120,HTTPS,10646,30518,158,RST
L004121,E004121,TCP,43090,47520,526,FIN
L004122,E004122,TCP,47453,19960,485,RST
L004123,E004123,UDP,52928,51575,252,SYN
L004124,E004124,UDP,25777,53333,510,SYN
L004125,E004125,HTTP,26705,4586,580,RST
L004126,E004126,HTTPS,44471,31731,99,RST
L004127,E004127,HTTP,4780,34031,136,FIN
L004128,E004128,HTTPS,3424,16769,599,SYN
L004129,E004129,UDP,38425,43333,237,RST
L004130,E004130,UDP,50464,9532,160,SYN
L004131,E004131,UDP,39784,29375,532,SYN
L004132,E004132,TCP,13945,49984,314,RST
L004133,E004133,UDP,49009,54205,53,RST
L004134,E004134,HTTPS,59544,16041,561,RST
L004135,E004135,HTTPS,31661,22620,79,RST
L004136,E004136,HTTP,13769,29092,407,RST
L004137,E004137,TCP,15901,57210,187,RST
L004138,E004138,HTTP,40706,62624,97,FIN
L004139,E004139,UDP,61574,35705,252,RST
L004140,E004140,HTTP,53677,76,361,ACK
L004141,E004141,TCP,36092,60585,206,ACK
L004142,E004142,HTTPS,49933,65042,47,SYN
L004143,E004143,HTTP,28162,64438,511,SYN
L004144,E004144,HTTP,4983,5450,562,ACK
L004145,E004145,HTTPS,3456,15803,173,ACK
L004146,E004146,HTTP,47338,33163,75,ACK
L004147,E004147,HTTPS,2575,20055,209,RST
L004148,E004148,HTTP,22585,24213,469,RST
L004149,E004149,HTTPS,50928,65456,263,FIN
L004150,E004150,TCP,35155,5598,594,ACK
L004151,E004151,HTTPS,21748,64734,529,FIN
L004152,E004152,UDP,32047,28902,387,FIN
L004153,E004153,HTTPS,39576,12208,184,RST
L004154,E004154,TCP,5465,63224,164,FIN
L004155,E004155,HTTPS,30383,23286,332,RST
L004156,E004156,HTTPS,13491,16144,495,SYN
L004157,E004157,TCP,39384,13182,336,SYN
L004158,E004158,HTTPS,2031,65011,575,RST
L004159,E004159,TCP,27303,20553,64,SYN
L004160,E004160,HTTPS,3264,13379,459,RST
L004161,E004161,TCP,14237,21460,176,FIN
L004162,E004162,UDP,36134,63463,115,RST
L004163,E004163,HTTP,21614,15769,566,FIN
L004164,E004164,HTTP,22516,19515,176,RST
L004165,E004165,UDP,18260,17854,458,FIN
L004166,E004166,UDP,51915,40642,577,RST
L004167,E004167,UDP,43329,2230,101,FIN
L004168,E004168,UDP,65291,58776,181,ACK
L004169,E004169,HTTPS,40020,64994,194,FIN
L004170,E004170,HTTPS,34997,26918,339,SYN
L004171,E004171,HTTPS,27379,1694,133,SYN
L004172,E004172,HTTPS,22654,22089,548,RST
L004173,E004173,HTTP,6222,5365,364,SYN
L004174,E004174,UDP,21251,23887,388,SYN
L004175,E004175,TCP,44175,62808,62,RST
L004176,E004176,HTTPS,42904,1968,374,RST
L004177,E004177,HTTPS,31480,43171,200,SYN
L004178,E004178,UDP,63172,28613,28,SYN
L004179,E004179,HTTP,48083,47232,228,SYN
L004180,E004180,TCP,59289,48078,445,ACK
L004181,E004181,UDP,32397,34728,151,ACK
L004182,E004182,HTTPS,38362,46015,126,SYN
L004183,E004183,HTTPS,43438,34578,473,ACK
L004184,E004184,TCP,37799,6543,402,ACK
L004185,E004185,TCP,45116,43288,122,RST
L004186,E004186,HTTP,6005,27479,566,SYN
L004187,E004187,TCP,17701,54105,503,ACK
L004188,E004188,TCP,21426,13067,348,RST
L004189,E004189,TCP,1356,40183,222,FIN
L004190,E004190,HTTPS,57454,5290,506,SYN
L004191,E004191,UDP,668,3467,369,FIN
L004192,E004192,HTTP,950,42791,121,RST
L004193,E004193,TCP,59496,65254,68,FIN
L004194,E004194,UDP,38647,39716,279,ACK
L004195,E004195,UDP,8610,23303,364,FIN
L004196,E004196,UDP,42373,12919,273,ACK
L004197,E004197,UDP,11431,42287,95,ACK
L004198,E004198,HTTP,13068,52143,17,ACK
L004199,E004199,HTTP,33794,43116,217,ACK
L004200,E004200,TCP,14309,26227,84,ACK
L004201,E004201,UDP,9172,64373,513,RST
L004202,E004202,TCP,58401,16748,505,FIN
L004203,E004203,HTTP,32558,59027,245,SYN
L004204,E004204,TCP,7950,54983,41,RST
L004205,E004205,TCP,52921,47736,581,RST
L004206,E004206,HTTPS,54081,24979,502,FIN
L004207,E004207,HTTP,13526,64715,212,FIN
L004208,E004208,UDP,47804,15906,369,RST
L004209,E004209,HTTP,14379,29877,50,SYN
L004210,E004210,TCP,33275,49817,56,ACK
L004211,E004211,UDP,48617,64464,418,SYN
L004212,E004212,UDP,25690,13950,502,FIN
L004213,E004213,TCP,27648,1459,330,SYN
L004214,E004214,UDP,15966,62748,393,SYN
L004215,E004215,TCP,25912,15506,500,FIN
L004216,E004216,HTTP,44613,60280,471,ACK
L004217,E004217,HTTPS,53258,57032,182,FIN
L004218,E004218,UDP,860,16077,283,ACK
L004219,E004219,HTTPS,51424,56821,13,ACK
L004220,E004220,HTTPS,54783,15504,201,ACK
L004221,E004221,HTTPS,58284,40453,143,RST
L004222,E004222,UDP,41741,33938,485,SYN
L004223,E004223,UDP,12107,39620,319,SYN
L004224,E004224,TCP,38519,46935,510,FIN
L004225,E004225,TCP,55518,58701,81,SYN
L004226,E004226,UDP,37280,15557,280,SYN
L004227,E004227,HTTPS,23086,27413,489,FIN
L004228,E004228,HTTPS,18017,58840,373,SYN
L004229,E004229,HTTPS,4217,13840,48,ACK
L004230,E004230,UDP,58524,38895,158,FIN
L004231,E004231,HTTP,11404,47212,180,SYN
L004232,E004232,UDP,35725,19182,218,ACK
L004233,E004233,UDP,6137,50522,258,ACK
L004234,E004234,TCP,57955,4037,61,FIN
L004235,E004235,UDP,40737,21702,394,SYN
L004236,E004236,UDP,1913,49306,142,ACK
L004237,E004237,TCP,38118,22180,525,RST
L004238,E004238,UDP,1749,11147,34,RST
L004239,E004239,HTTP,10059,3310,30,ACK
L004240,E004240,HTTP,23429,25765,226,SYN
L004241,E004241,HTTPS,482,28537,175,ACK
L004242,E004242,TCP,17431,15865,549,RST
L004243,E004243,HTTP,19790,15159,515,ACK
L004244,E004244,TCP,22995,14960,370,RST
L004245,E004245,UDP,61873,32002,433,ACK
L004246,E004246,TCP,2312,48235,511,RST
L004247,E004247,UDP,60986,50648,200,FIN
L004248,E004248,UDP,30028,43068,260,RST
L004249,E004249,HTTPS,31856,63918,274,SYN
L004250,E004250,UDP,62190,37908,106,FIN
L004251,E004251,UDP,57233,534,246,RST
L004252,E004252,HTTP,50851,25773,327,SYN
L004253,E004253,HTTP,16286,4602,314,SYN
L004254,E004254,TCP,15394,38640,550,RST
L004255,E004255,HTTP,10620,63408,386,ACK
L004256,E004256,UDP,47245,60309,483,SYN
L004257,E004257,HTTP,58196,63006,201,FIN
L004258,E004258,TCP,51930,35203,555,FIN
L004259,E004259,HTTPS,44133,14552,523,SYN
L004260,E004260,UDP,43190,35742,353,ACK
L004261,E004261,TCP,9979,49786,62,SYN
L004262,E004262,HTTP,42071,5960,423,FIN
L004263,E004263,HTTP,46491,6111,386,FIN
L004264,E004264,HTTPS,17169,35434,498,SYN
L004265,E004265,UDP,57026,54787,148,SYN
L004266,E004266,HTTPS,998,15680,385,SYN
L004267,E004267,HTTP,10811,51777,247,FIN
L004268,E004268,HTTP,595,8880,80,RST
L004269,E004269,TCP,59356,27910,575,SYN
L004270,E004270,UDP,22466,41165,408,ACK
L004271,E004271,HTTPS,56417,9609,156,FIN
L004272,E004272,HTTP,28379,50522,198,RST
L004273,E004273,HTTP,23861,26991,134,FIN
L004274,E004274,HTTPS,43064,29554,141,ACK
L004275,E004275,HTTP,43225,22584,96,RST
L004276,E004276,UDP,30257,18406,572,FIN
L004277,E004277,HTTPS,60848,39020,200,RST
L004278,E004278,TCP,58264,23173,281,FIN
L004279,E004279,HTTPS,6483,29496,239,FIN
L004280,E004280,UDP,26329,3693,439,FIN
L004281,E004281,HTTP,32686,48110,12,RST
L004282,E004282,HTTPS,20160,330,74,ACK
L004283,E004283,HTTPS,1979,10078,529,RST
L004284,E004284,TCP,1551,47584,468,SYN
L004285,E004285,TCP,1715,28131,313,SYN
L004286,E004286,UDP,50909,12756,158,FIN
L004287,E004287,HTTPS,36927,40740,532,SYN
L004288,E004288,TCP,50713,35565,558,SYN
L004289,E004289,HTTP,34432,19728,564,FIN
