Incident_ID,Event_ID,Analyst_ID,Escalation_Level,MTTD_Min,MTTR_Min,Root_Cause,Closed_Flag
INC003252,E003252,A046,Level 2,2,30,Zero Day Exploit,No
INC003253,E003253,A006,Level 2,8,47,Credential Leak,Yes
INC003254,E003254,A015,Level 3,5,24,Zero Day Exploit,Yes
INC003255,E003255,A043,Level 2,13,71,Configuration Weakness,Yes
INC003256,E003256,A017,Level 3,7,38,Configuration Weakness,No
INC003257,E003257,A046,Level 3,13,34,Configuration Weakness,No
INC003258,E003258,A042,Level 1,9,18,User Error,Yes
INC003259,E003259,A040,Level 3,12,42,Credential Leak,Yes
INC003260,E003260,A010,Level 1,6,65,Configuration Weakness,No
INC003261,E003261,A032,Level 2,2,56,Zero Day Exploit,No
INC003262,E003262,A046,Level 3,9,46,Credential Leak,Yes
INC003263,E003263,A045,Level 1,12,27,User Error,No
INC003264,E003264,A044,Level 3,8,15,Zero Day Exploit,Yes
INC003265,E003265,A050,Level 3,3,52,User Error,Yes
INC003266,E003266,A026,Level 1,11,57,Malware Payload,Yes
INC003267,E003267,A028,Level 1,13,59,Malware Payload,Yes
INC003268,E003268,A021,Level 3,13,23,Credential Leak,No
INC003269,E003269,A004,Level 3,9,57,Zero Day Exploit,Yes
INC003270,E003270,A037,Level 3,10,51,Configuration Weakness,No
INC003271,E003271,A006,Level 3,13,23,Malware Payload,Yes
INC003272,E003272,A017,Level 1,9,50,User Error,Yes
INC003273,E003273,A027,Level 1,2,25,User Error,No
INC003274,E003274,A034,Level 1,10,24,Malware Payload,No
INC003275,E003275,A029,Level 3,2,25,Zero Day Exploit,No
INC003276,E003276,A032,Level 1,11,63,User Error,No
INC003277,E003277,A007,Level 3,2,8,Credential Leak,No
INC003278,E003278,A025,Level 1,12,43,Configuration Weakness,No
INC003279,E003279,A048,Level 2,5,16,Zero Day Exploit,Yes
INC003280,E003280,A040,Level 2,2,39,User Error,No
INC003281,E003281,A020,Level 1,14,56,Malware Payload,Yes
INC003282,E003282,A009,Level 2,12,34,Malware Payload,Yes
INC003283,E003283,A047,Level 2,8,66,Malware Payload,No
INC003284,E003284,A002,Level 3,1,23,Zero Day Exploit,No
INC003285,E003285,A007,Level 2,5,29,Zero Day Exploit,Yes
INC003286,E003286,A036,Level 2,11,28,User Error,No
INC003287,E003287,A034,Level 1,9,55,Credential Leak,Yes
INC003288,E003288,A029,Level 2,5,10,Zero Day Exploit,Yes
INC003289,E003289,A007,Level 1,12,37,User Error,Yes
INC003290,E003290,A009,Level 3,11,44,Malware Payload,No
INC003291,E003291,A026,Level 2,11,60,Zero Day Exploit,No
INC003292,E003292,A001,Level 2,2,53,Configuration Weakness,No
INC003293,E003293,A048,Level 2,4,47,User Error,No
INC003294,E003294,A028,Level 2,13,43,Zero Day Exploit,Yes
INC003295,E003295,A020,Level 2,13,63,Malware Payload,No
INC003296,E003296,A034,Level 2,6,36,Configuration Weakness,No
INC003297,E003297,A038,Level 1,8,43,Configuration Weakness,No
INC003298,E003298,A024,Level 1,10,20,Credential Leak,Yes
INC003299,E003299,A016,Level 2,11,23,Zero Day Exploit,No
INC003300,E003300,A021,Level 2,14,39,Credential Leak,Yes
INC003301,E003301,A046,Level 3,7,26,User Error,Yes
INC003302,E003302,A041,Level 1,14,32,User Error,No
INC003303,E003303,A017,Level 3,3,12,User Error,Yes
INC003304,E003304,A032,Level 2,11,23,Credential Leak,No
INC003305,E003305,A035,Level 2,9,23,Malware Payload,No
INC003306,E003306,A008,Level 1,7,32,Malware Payload,Yes
INC003307,E003307,A008,Level 1,8,45,Credential Leak,No
INC003308,E003308,A003,Level 2,13,61,Malware Payload,Yes
INC003309,E003309,A013,Level 2,1,8,Malware Payload,No
INC003310,E003310,A035,Level 1,13,40,Zero Day Exploit,No
INC003311,E003311,A024,Level 1,8,66,User Error,Yes
INC003312,E003312,A025,Level 1,6,43,Zero Day Exploit,No
INC003313,E003313,A016,Level 2,6,40,Configuration Weakness,No
INC003314,E003314,A028,Level 3,12,70,User Error,No
INC003315,E003315,A027,Level 1,12,33,User Error,Yes
INC003316,E003316,A007,Level 3,12,60,Malware Payload,Yes
INC003317,E003317,A003,Level 3,5,14,Configuration Weakness,No
INC003318,E003318,A044,Level 2,7,64,Zero Day Exploit,Yes
INC003319,E003319,A041,Level 1,6,55,Malware Payload,Yes
INC003320,E003320,A021,Level 3,2,51,User Error,No
INC003321,E003321,A036,Level 3,4,18,Configuration Weakness,Yes
INC003322,E003322,A009,Level 2,6,14,Credential Leak,Yes
INC003323,E003323,A009,Level 2,11,60,Credential Leak,Yes
INC003324,E003324,A021,Level 2,13,52,Malware Payload,No
INC003325,E003325,A013,Level 3,4,29,Configuration Weakness,Yes
INC003326,E003326,A044,Level 2,6,45,User Error,No
INC003327,E003327,A032,Level 3,9,45,User Error,Yes
INC003328,E003328,A034,Level 1,1,40,Zero Day Exploit,Yes
INC003329,E003329,A049,Level 3,5,61,Malware Payload,Yes
INC003330,E003330,A011,Level 3,11,35,Configuration Weakness,No
INC003331,E003331,A017,Level 1,14,32,Malware Payload,No
INC003332,E003332,A021,Level 3,5,45,User Error,Yes
INC003333,E003333,A010,Level 3,3,43,Malware Payload,Yes
INC003334,E003334,A030,Level 2,11,49,User Error,No
INC003335,E003335,A009,Level 2,11,57,User Error,No
INC003336,E003336,A009,Level 3,14,20,Configuration Weakness,Yes
INC003337,E003337,A016,Level 3,10,62,Credential Leak,No
INC003338,E003338,A027,Level 1,1,47,Credential Leak,Yes
INC003339,E003339,A001,Level 3,12,48,Configuration Weakness,No
INC003340,E003340,A038,Level 3,5,60,Configuration Weakness,Yes
INC003341,E003341,A034,Level 3,13,66,Malware Payload,Yes
INC003342,E003342,A001,Level 3,9,43,Zero Day Exploit,Yes
INC003343,E003343,A001,Level 2,13,61,Zero Day Exploit,No
INC003344,E003344,A035,Level 1,2,29,Malware Payload,No
INC003345,E003345,A034,Level 3,6,46,Credential Leak,Yes
INC003346,E003346,A047,Level 3,5,57,Zero Day Exploit,Yes
INC003347,E003347,A049,Level 1,11,55,Configuration Weakness,No
INC003348,E003348,A005,Level 1,11,53,Malware Payload,Yes
INC003349,E003349,A049,Level 2,6,57,Malware Payload,Yes
INC003350,E003350,A011,Level 1,13,35,Malware Payload,No
INC003351,E003351,A025,Level 3,2,9,Credential Leak,Yes
INC003352,E003352,A008,Level 2,4,17,User Error,Yes
INC003353,E003353,A023,Level 3,1,52,Configuration Weakness,Yes
INC003354,E003354,A029,Level 1,7,21,Zero Day Exploit,No
INC003355,E003355,A047,Level 1,8,58,Malware Payload,Yes
INC003356,E003356,A045,Level 3,9,59,User Error,Yes
INC003357,E003357,A043,Level 3,7,43,Credential Leak,Yes
INC003358,E003358,A022,Level 3,13,38,Zero Day Exploit,No
INC003359,E003359,A038,Level 1,12,23,Credential Leak,Yes
INC003360,E003360,A036,Level 3,9,23,Malware Payload,No
INC003361,E003361,A042,Level 3,3,17,User Error,No
INC003362,E003362,A023,Level 3,5,44,Configuration Weakness,Yes
INC003363,E003363,A040,Level 1,8,58,Zero Day Exploit,Yes
INC003364,E003364,A024,Level 2,1,48,Malware Payload,No
INC003365,E003365,A030,Level 1,12,22,Malware Payload,Yes
INC003366,E003366,A017,Level 2,10,37,Zero Day Exploit,Yes
INC003367,E003367,A028,Level 1,12,40,Malware Payload,Yes
INC003368,E003368,A023,Level 2,2,39,Malware Payload,No
INC003369,E003369,A024,Level 1,6,39,Configuration Weakness,Yes
INC003370,E003370,A038,Level 2,4,55,Configuration Weakness,No
INC003371,E003371,A047,Level 3,6,55,Malware Payload,Yes
INC003372,E003372,A044,Level 3,6,44,User Error,Yes
INC003373,E003373,A028,Level 2,13,71,Malware Payload,No
INC003374,E003374,A041,Level 3,5,62,Zero Day Exploit,Yes
INC003375,E003375,A012,Level 2,4,31,Malware Payload,Yes
INC003376,E003376,A018,Level 2,4,20,User Error,Yes
INC003377,E003377,A005,Level 3,12,27,Malware Payload,Yes
INC003378,E003378,A031,Level 3,8,27,Zero Day Exploit,No
INC003379,E003379,A022,Level 3,1,30,User Error,No
INC003380,E003380,A018,Level 3,3,48,User Error,Yes
INC003381,E003381,A003,Level 3,1,15,Zero Day Exploit,No
INC003382,E003382,A012,Level 3,13,43,Malware Payload,No
INC003383,E003383,A023,Level 3,8,63,Malware Payload,Yes
INC003384,E003384,A032,Level 3,8,59,Zero Day Exploit,Yes
INC003385,E003385,A004,Level 3,3,39,Configuration Weakness,No
INC003386,E003386,A030,Level 1,5,20,Configuration Weakness,No
INC003387,E003387,A019,Level 1,14,67,User Error,No
INC003388,E003388,A021,Level 3,2,24,Zero Day Exploit,Yes
INC003389,E003389,A022,Level 2,4,10,User Error,No
INC003390,E003390,A033,Level 1,4,17,Malware Payload,No
INC003391,E003391,A028,Level 3,5,11,Configuration Weakness,Yes
INC003392,E003392,A007,Level 2,10,61,Malware Payload,Yes
INC003393,E003393,A009,Level 1,4,62,Credential Leak,Yes
INC003394,E003394,A018,Level 3,10,42,Zero Day Exploit,No
INC003395,E003395,A040,Level 3,5,19,User Error,No
INC003396,E003396,A044,Level 1,3,22,Configuration Weakness,Yes
INC003397,E003397,A023,Level 1,7,50,Malware Payload,Yes
INC003398,E003398,A026,Level 3,9,53,Credential Leak,Yes
INC003399,E003399,A020,Level 3,3,46,User Error,No
INC003400,E003400,A004,Level 3,11,53,User Error,No
INC003401,E003401,A045,Level 2,11,20,Zero Day Exploit,No
INC003402,E003402,A035,Level 2,11,62,Credential Leak,No
INC003403,E003403,A030,Level 2,11,26,Zero Day Exploit,Yes
INC003404,E003404,A044,Level 3,2,18,Zero Day Exploit,No
INC003405,E003405,A029,Level 1,9,36,Malware Payload,Yes
INC003406,E003406,A040,Level 1,5,63,Configuration Weakness,Yes
INC003407,E003407,A046,Level 3,14,42,Credential Leak,Yes
INC003408,E003408,A018,Level 3,3,36,Credential Leak,No
INC003409,E003409,A041,Level 3,14,67,Configuration Weakness,Yes
INC003410,E003410,A017,Level 1,11,59,Configuration Weakness,Yes
INC003411,E003411,A011,Level 1,11,34,Configuration Weakness,No
INC003412,E003412,A050,Level 3,5,20,Credential Leak,No
INC003413,E003413,A030,Level 1,12,55,Zero Day Exploit,No
INC003414,E003414,A036,Level 3,6,16,Zero Day Exploit,No
INC003415,E003415,A025,Level 2,12,56,Credential Leak,No
INC003416,E003416,A047,Level 2,9,56,User Error,Yes
INC003417,E003417,A022,Level 3,6,49,Credential Leak,No
INC003418,E003418,A025,Level 3,13,63,User Error,Yes
INC003419,E003419,A047,Level 2,8,42,Credential Leak,No
INC003420,E003420,A033,Level 2,14,58,Malware Payload,Yes
INC003421,E003421,A043,Level 2,4,23,User Error,No
INC003422,E003422,A008,Level 1,7,32,Configuration Weakness,Yes
INC003423,E003423,A004,Level 1,7,51,User Error,No
INC003424,E003424,A017,Level 2,6,13,User Error,No
INC003425,E003425,A016,Level 1,10,19,User Error,No
INC003426,E003426,A040,Level 3,2,46,User Error,Yes
INC003427,E003427,A038,Level 2,5,25,Malware Payload,No
INC003428,E003428,A019,Level 2,11,51,Configuration Weakness,No
INC003429,E003429,A008,Level 3,13,39,User Error,No
INC003430,E003430,A003,Level 2,3,21,Credential Leak,Yes
INC003431,E003431,A049,Level 1,8,46,Credential Leak,Yes
INC003432,E003432,A028,Level 3,11,52,User Error,Yes
INC003433,E003433,A005,Level 3,13,34,Configuration Weakness,No
INC003434,E003434,A042,Level 1,5,40,Zero Day Exploit,No
INC003435,E003435,A024,Level 3,12,68,Malware Payload,No
INC003436,E003436,A021,Level 3,8,15,User Error,Yes
INC003437,E003437,A012,Level 3,5,46,Malware Payload,Yes
INC003438,E003438,A043,Level 1,8,60,Zero Day Exploit,Yes
INC003439,E003439,A019,Level 1,4,39,Malware Payload,No
INC003440,E003440,A030,Level 3,1,42,Configuration Weakness,Yes
INC003441,E003441,A034,Level 1,3,48,Configuration Weakness,No
INC003442,E003442,A029,Level 3,8,63,Credential Leak,No
INC003443,E003443,A013,Level 2,4,23,Configuration Weakness,No
INC003444,E003444,A035,Level 3,4,13,Configuration Weakness,No
INC003445,E003445,A039,Level 1,8,13,Credential Leak,Yes
INC003446,E003446,A017,Level 1,10,63,Credential Leak,No
INC003447,E003447,A031,Level 2,2,25,Malware Payload,Yes
INC003448,E003448,A041,Level 2,14,36,Credential Leak,No
INC003449,E003449,A045,Level 3,11,21,Malware Payload,Yes
INC003450,E003450,A046,Level 3,11,21,Credential Leak,Yes
INC003451,E003451,A026,Level 3,14,72,Configuration Weakness,No
INC003452,E003452,A030,Level 2,2,29,User Error,No
INC003453,E003453,A034,Level 3,12,52,Configuration Weakness,No
INC003454,E003454,A013,Level 1,4,13,Malware Payload,No
INC003455,E003455,A041,Level 2,3,54,Zero Day Exploit,Yes
INC003456,E003456,A045,Level 2,5,17,Malware Payload,Yes
INC003457,E003457,A041,Level 1,12,56,User Error,Yes
INC003458,E003458,A043,Level 1,6,45,Zero Day Exploit,No
INC003459,E003459,A002,Level 2,6,14,User Error,No
INC003460,E003460,A020,Level 1,13,26,Zero Day Exploit,No
INC003461,E003461,A022,Level 3,8,36,User Error,No
INC003462,E003462,A028,Level 3,14,37,User Error,No
INC003463,E003463,A037,Level 1,13,22,Zero Day Exploit,No
INC003464,E003464,A034,Level 1,8,50,Zero Day Exploit,Yes
INC003465,E003465,A032,Level 3,8,29,Zero Day Exploit,No
INC003466,E003466,A014,Level 1,1,8,Malware Payload,Yes
INC003467,E003467,A023,Level 3,12,54,User Error,Yes
INC003468,E003468,A011,Level 3,13,63,Zero Day Exploit,No
INC003469,E003469,A021,Level 3,14,36,Zero Day Exploit,Yes
INC003470,E003470,A012,Level 2,7,31,Malware Payload,Yes
INC003471,E003471,A048,Level 1,8,61,User Error,No
INC003472,E003472,A021,Level 2,14,40,Configuration Weakness,Yes
INC003473,E003473,A050,Level 2,4,17,Zero Day Exploit,No
INC003474,E003474,A018,Level 1,11,53,User Error,Yes
INC003475,E003475,A019,Level 3,12,70,Zero Day Exploit,No
INC003476,E003476,A013,Level 1,11,31,Credential Leak,Yes
INC003477,E003477,A010,Level 1,3,19,Configuration Weakness,No
INC003478,E003478,A017,Level 3,7,48,Configuration Weakness,Yes
INC003479,E003479,A034,Level 3,1,38,Configuration Weakness,Yes
INC003480,E003480,A025,Level 1,11,61,Credential Leak,No
INC003481,E003481,A015,Level 2,13,68,User Error,Yes
INC003482,E003482,A014,Level 2,3,43,Credential Leak,Yes
INC003483,E003483,A012,Level 3,3,45,Credential Leak,Yes
INC003484,E003484,A016,Level 3,9,48,User Error,No
INC003485,E003485,A018,Level 1,13,29,Credential Leak,Yes
INC003486,E003486,A038,Level 3,5,21,Credential Leak,Yes
INC003487,E003487,A011,Level 2,4,18,Zero Day Exploit,Yes
INC003488,E003488,A024,Level 3,3,20,Configuration Weakness,No
INC003489,E003489,A044,Level 3,12,37,Zero Day Exploit,No
INC003490,E003490,A007,Level 2,1,56,Zero Day Exploit,Yes
INC003491,E003491,A043,Level 2,9,57,Malware Payload,No
INC003492,E003492,A003,Level 2,8,39,User Error,No
INC003493,E003493,A011,Level 2,2,35,Configuration Weakness,Yes
INC003494,E003494,A047,Level 1,5,38,User Error,No
INC003495,E003495,A042,Level 2,4,38,Zero Day Exploit,Yes
INC003496,E003496,A017,Level 1,13,49,User Error,No
INC003497,E003497,A016,Level 1,12,29,Credential Leak,Yes
INC003498,E003498,A008,Level 1,9,44,Malware Payload,Yes
INC003499,E003499,A001,Level 2,1,55,User Error,Yes
INC003500,E003500,A031,Level 2,8,67,Zero Day Exploit,Yes
INC003501,E003501,A018,Level 1,14,27,Malware Payload,No
INC003502,E003502,A003,Level 2,7,28,Credential Leak,Yes
INC003503,E003503,A015,Level 2,2,28,User Error,No
INC003504,E003504,A026,Level 1,9,56,Malware Payload,No
INC003505,E003505,A038,Level 3,7,40,Configuration Weakness,Yes
INC003506,E003506,A036,Level 2,13,22,Zero Day Exploit,No
INC003507,E003507,A020,Level 3,11,47,Credential Leak,Yes
INC003508,E003508,A003,Level 2,4,42,User Error,No
INC003509,E003509,A046,Level 1,8,14,Zero Day Exploit,Yes
INC003510,E003510,A030,Level 3,13,23,Zero Day Exploit,No
INC003511,E003511,A041,Level 2,3,50,Configuration Weakness,No
INC003512,E003512,A001,Level 2,3,26,User Error,No
INC003513,E003513,A024,Level 1,7,21,Configuration Weakness,No
INC003514,E003514,A021,Level 1,1,11,User Error,No
INC003515,E003515,A044,Level 2,11,17,User Error,No
INC003516,E003516,A034,Level 3,4,21,Malware Payload,Yes
INC003517,E003517,A042,Level 2,13,39,User Error,No
INC003518,E003518,A038,Level 2,1,10,Zero Day Exploit,Yes
INC003519,E003519,A013,Level 1,8,43,User Error,Yes
INC003520,E003520,A003,Level 2,14,60,Zero Day Exploit,Yes
INC003521,E003521,A004,Level 2,3,48,Zero Day Exploit,Yes
INC003522,E003522,A037,Level 1,4,59,Configuration Weakness,No
INC003523,E003523,A037,Level 2,13,48,Configuration Weakness,Yes
INC003524,E003524,A025,Level 1,10,40,User Error,Yes
INC003525,E003525,A049,Level 3,7,45,Configuration Weakness,No
INC003526,E003526,A046,Level 1,5,59,Configuration Weakness,Yes
INC003527,E003527,A036,Level 2,12,49,Configuration Weakness,Yes
INC003528,E003528,A010,Level 1,9,34,Zero Day Exploit,No
INC003529,E003529,A044,Level 1,6,45,User Error,Yes
INC003530,E003530,A046,Level 1,12,61,User Error,No
INC003531,E003531,A020,Level 1,1,29,Zero Day Exploit,No
INC003532,E003532,A048,Level 3,6,42,Zero Day Exploit,Yes
INC003533,E003533,A019,Level 1,9,66,Configuration Weakness,Yes
INC003534,E003534,A015,Level 3,3,56,Zero Day Exploit,Yes
INC003535,E003535,A001,Level 1,11,32,Configuration Weakness,Yes
INC003536,E003536,A009,Level 2,7,50,Malware Payload,Yes
INC003537,E003537,A035,Level 3,6,39,Zero Day Exploit,No
INC003538,E003538,A043,Level 1,1,48,User Error,Yes
INC003539,E003539,A042,Level 3,8,53,Credential Leak,Yes
INC003540,E003540,A046,Level 1,13,42,User Error,Yes
INC003541,E003541,A049,Level 1,3,40,Malware Payload,No
INC003542,E003542,A025,Level 1,3,52,Credential Leak,No
INC003543,E003543,A012,Level 3,3,13,User Error,No
INC003544,E003544,A027,Level 3,13,30,Credential Leak,No
INC003545,E003545,A019,Level 1,13,18,Malware Payload,No
INC003546,E003546,A030,Level 3,4,25,User Error,Yes
INC003547,E003547,A025,Level 1,13,54,User Error,Yes
INC003548,E003548,A036,Level 1,10,28,Configuration Weakness,No
INC003549,E003549,A003,Level 3,4,50,Configuration Weakness,No
INC003550,E003550,A016,Level 1,12,57,Credential Leak,Yes
INC003551,E003551,A009,Level 2,10,61,Zero Day Exploit,Yes
INC003552,E003552,A047,Level 2,7,23,Credential Leak,No
INC003553,E003553,A047,Level 1,6,13,Credential Leak,Yes
INC003554,E003554,A032,Level 3,14,50,Zero Day Exploit,No
INC003555,E003555,A012,Level 3,3,44,Zero Day Exploit,No
INC003556,E003556,A021,Level 3,6,28,Malware Payload,No
INC003557,E003557,A046,Level 2,12,64,Credential Leak,Yes
INC003558,E003558,A035,Level 3,12,38,Zero Day Exploit,No
INC003559,E003559,A013,Level 3,4,60,Zero Day Exploit,Yes
INC003560,E003560,A018,Level 2,8,18,Zero Day Exploit,Yes
INC003561,E003561,A011,Level 1,1,49,Zero Day Exploit,Yes
INC003562,E003562,A013,Level 3,4,40,Configuration Weakness,Yes
INC003563,E003563,A033,Level 2,11,35,Zero Day Exploit,Yes
INC003564,E003564,A014,Level 2,4,10,Malware Payload,Yes
INC003565,E003565,A025,Level 1,12,41,Credential Leak,Yes
INC003566,E003566,A050,Level 3,14,23,User Error,Yes
INC003567,E003567,A047,Level 3,6,27,Configuration Weakness,No
INC003568,E003568,A020,Level 1,8,24,Zero Day Exploit,No
INC003569,E003569,A022,Level 1,5,35,Zero Day Exploit,Yes
INC003570,E003570,A017,Level 2,5,59,Credential Leak,No
INC003571,E003571,A044,Level 1,11,70,Malware Payload,Yes
INC003572,E003572,A037,Level 3,2,53,Zero Day Exploit,No
INC003573,E003573,A003,Level 2,1,23,Credential Leak,Yes
INC003574,E003574,A045,Level 3,6,18,Zero Day Exploit,Yes
INC003575,E003575,A042,Level 2,12,64,User Error,Yes
INC003576,E003576,A023,Level 1,3,30,User Error,Yes
INC003577,E003577,A014,Level 3,12,29,Malware Payload,No
INC003578,E003578,A033,Level 3,6,54,Malware Payload,No
INC003579,E003579,A040,Level 1,6,31,Malware Payload,Yes
INC003580,E003580,A022,Level 1,7,19,Configuration Weakness,No
INC003581,E003581,A022,Level 3,2,16,Credential Leak,No
INC003582,E003582,A037,Level 2,8,31,Configuration Weakness,Yes
INC003583,E003583,A023,Level 2,5,27,Zero Day Exploit,Yes
INC003584,E003584,A012,Level 3,9,47,Zero Day Exploit,Yes
INC003585,E003585,A001,Level 2,2,17,Configuration Weakness,No
INC003586,E003586,A005,Level 3,4,42,Credential Leak,No
INC003587,E003587,A033,Level 2,9,51,Credential Leak,No
INC003588,E003588,A019,Level 2,4,25,User Error,Yes
INC003589,E003589,A048,Level 3,3,21,Configuration Weakness,No
INC003590,E003590,A036,Level 1,2,43,User Error,No
INC003591,E003591,A024,Level 1,8,58,Malware Payload,No
INC003592,E003592,A037,Level 1,2,19,Zero Day Exploit,No
INC003593,E003593,A043,Level 1,6,20,Zero Day Exploit,No
INC003594,E003594,A009,Level 3,8,26,User Error,No
INC003595,E003595,A041,Level 1,12,24,Configuration Weakness,Yes
INC003596,E003596,A049,Level 2,7,14,User Error,No
INC003597,E003597,A012,Level 3,7,15,User Error,Yes
INC003598,E003598,A010,Level 2,4,22,Credential Leak,No
INC003599,E003599,A027,Level 3,9,26,Malware Payload,Yes
INC003600,E003600,A042,Level 3,1,52,User Error,Yes
INC003601,E003601,A048,Level 2,11,19,Malware Payload,No
INC003602,E003602,A020,Level 2,11,57,Configuration Weakness,Yes
INC003603,E003603,A013,Level 2,8,40,User Error,Yes
INC003604,E003604,A019,Level 2,1,38,Zero Day Exploit,Yes
INC003605,E003605,A002,Level 2,4,41,User Error,No
INC003606,E003606,A047,Level 3,11,34,Zero Day Exploit,Yes
INC003607,E003607,A027,Level 3,8,15,Configuration Weakness,No
